pozycja,player_slug,klub_slug,nazwa,wartosc
1,rafa-leszczynski,slask-wroclaw,Rafał LeszczyńskiŚląsk Wrocław,13
2,bartosz-mrozek,lech-poznan,Bartosz MrozekLech Poznań,11
3,daniel-bielica,gornik-zabrze,Daniel BielicaGórnik Zabrze,10
3,valentin-alexandru-cojocaru,pogon-szczecin,Valentin Alexandru CojocaruPogoń Szczecin,10
3,vladan-kovacevic,rakow-czestochowa,Vladan KovačevićRaków Częstochowa,10
6,zlatan-alomerovic,jagiellonia-bialystok,Zlatan AlomerovićJagiellonia Białystok,9
6,mateusz-kochalski,stal-mielec,Mateusz KochalskiStal Mielec,9
6,frantisek-plach,piast-gliwice,František PlachPiast Gliwice,9
6,kacper-tobiasz,legia-warszawa,Kacper TobiaszLegia Warszawa,9
10,jedrzej-grobelny,warta-poznan,Jędrzej GrobelnyWarta Poznań,8
11,sokratis-dioudis,zagebie-lubin,Sokratis DioudisKGHM Zagłębie Lubin,7
11,sebastian-madejski,cracovia,Sebastian MadejskiCracovia,7
11,oliwier-zych,puszcza-niepolomice,Oliwier ZychPuszcza Niepołomice,7
14,xavier-dziekonski,korona-kielce,Xavier DziekońskiKorona Kielce,6
14,dante-stipica,ruch-chorzow,Dante StipicaRuch Chorzów,6
16,rafa-tadeusz-gikiewicz,widzew-lodz,Rafał Tadeusz GikiewiczWidzew Łódź,4
16,albert-posiadaa,radomiak-radom,Albert PosiadałaRadomiak Radom,4
16,karol-szymanski,piast-gliwice,Karol SzymańskiPiast Gliwice,4
19,lukas-hrosso,cracovia,Lukáš HroššoCracovia,3
19,filip-majchrowicz,radomiak-radom,Filip MajchrowiczRadomiak Radom,3
19,henrich-ravas,widzew-lodz,Henrich RavasWidzew Łódź,3
22,aleksander-bobek,lks-lodz,Aleksander BobekŁKS Łódź,2
22,szymon-weirauch,zagebie-lubin,Szymon WeirauchKGHM Zagłębie Lubin,2
24,filip-bednarek,lech-poznan,Filip BednarekLech Poznań,1
24,jakub-bielecki,ruch-chorzow,Jakub BieleckiRuch Chorzów,1
24,micha-buchalik,ruch-chorzow,Michał BuchalikRuch Chorzów,1
24,konrad-forenc,korona-kielce,Konrad ForencKorona Kielce,1
24,dominik-hadun,legia-warszawa,Dominik HładunLegia Warszawa,1
24,krzysztof-kaminski,ruch-chorzow,Krzysztof KamińskiRuch Chorzów,1
24,kewin-komar,puszcza-niepolomice,Kewin KomarPuszcza Niepołomice,1
24,adrian-lis,warta-poznan,Adrian LisWarta Poznań,1
24,antonios-tsiftsis,rakow-czestochowa,Antonis TsiftsisRaków Częstochowa,1
