pozycja,player_slug,klub_slug,nazwa,wartosc
1,dawid-abramowicz,radomiak-radom,Dawid AbramowiczRadomiak Radom,3060
1,zlatan-alomerovic,jagiellonia-bialystok,Zlatan AlomerovićJagiellonia Białystok,3060
1,daniel-bielica,gornik-zabrze,Daniel BielicaGórnik Zabrze,3060
4,dominick-lukasz-zator,korona-kielce,Dominick Lukasz ZatorKorona Kielce,2993
5,mateusz-kochalski,stal-mielec,Mateusz KochalskiStal Mielec,2970
5,rafa-leszczynski,slask-wroclaw,Rafał LeszczyńskiŚląsk Wrocław,2970
5,mateusz-matras,stal-mielec,Mateusz MatrasStal Mielec,2970
5,aleks-milenov-petkov,slask-wroclaw,Aleks Milenov PetkovŚląsk Wrocław,2970
9,bartomiej-wdowik,jagiellonia-bialystok,Bartłomiej WdowikJagiellonia Białystok,2947
10,roman-yakuba,puszcza-niepolomice,Roman YakubaPuszcza Niepołomice,2934
11,kamil-pawe-grosicki,pogon-szczecin,Kamil Paweł GrosickiPogoń Szczecin,2926
12,damian-rasak,gornik-zabrze,Damian RasakGórnik Zabrze,2899
13,efthymios-koulouris,pogon-szczecin,Efthymios KoulourisPogoń Szczecin,2892
14,erik-exposito,slask-wroclaw,Erik Alexander Expósito HernándezŚląsk Wrocław,2881
15,damian-dabrowski,zagebie-lubin,Damian DąbrowskiKGHM Zagłębie Lubin,2876
16,maciej-domanski,stal-mielec,Maciej DomańskiStal Mielec,2874
17,rafa-janicki,gornik-zabrze,Rafał JanickiGórnik Zabrze,2871
18,arkadiusz-pyrka,piast-gliwice,Arkadiusz PyrkaPiast Gliwice,2829
19,bartosz-mrozek,lech-poznan,Bartosz MrozekLech Poznań,2790
20,rolf-linus-wahlqvist-egnell,pogon-szczecin,Rolf Linus Wahlqvist EgnellPogoń Szczecin,2786
21,bartosz-kopacz,zagebie-lubin,Bartosz KopaczKGHM Zagłębie Lubin,2784
22,grzegorz-tomasiewicz,piast-gliwice,Grzegorz TomasiewiczPiast Gliwice,2761
23,michal-sacek,jagiellonia-bialystok,Michal SáčekJagiellonia Białystok,2733
24,rui-filipe-da-cunha-correia,jagiellonia-bialystok,NenéJagiellonia Białystok,2729
25,leonardo-pablo-koutris,pogon-szczecin,Leonárdo Páblo KoútrisPogoń Szczecin,2726
26,mariusz-malec,pogon-szczecin,Mariusz MalecPogoń Szczecin,2689
27,krystian-getinger,stal-mielec,Krystian GetingerStal Mielec,2687
28,ilya-shkurin,stal-mielec,Ilya ShkurinStal Mielec,2664
29,michael-ameyaw,piast-gliwice,Michael AmeyawPiast Gliwice,2643
30,ukasz-bejger,slask-wroclaw,Łukasz BejgerŚląsk Wrocław,2637
31,adrian-dieguez-grande,jagiellonia-bialystok,Adrián Diéguez GrandeJagiellonia Białystok,2626
32,bogdan-racovitan,rakow-czestochowa,Bogdan RacovițanRaków Częstochowa,2622
33,patryk-makuch,cracovia,Patryk MakuchCracovia,2621
34,benjamin-kallman,cracovia,Paul Benjamin Sven-Eber KällmanCracovia,2620
35,kajetan-szmyt,warta-poznan,Kajetan SzmytWarta Poznań,2613
36,xavier-dziekonski,korona-kielce,Xavier DziekońskiKorona Kielce,2610
36,vladan-kovacevic,rakow-czestochowa,Vladan KovačevićRaków Częstochowa,2610
